518,521,448,485,393,TECNICO UNIVERSITARIO EN PREVENCION DE RIESGOS - UTFSM
603,616,586,683,641,ING. CIVIL EN ELECTRICIDAD - USACH
448,537,473,526,599,ENFERMERIA - UMAG
539,583,593,0,661,BACHILLERATO - INGRESO COMUN - UCH
613,453,499,0,723,KINESIOLOGIA - UTAL
592,563,431,531,702,|||INGENIERIA CIVIL - UDEC|
729,670,727,0,723,|||INGENIERIA Y CIENCIAS - UCH|
681,704,667,0,661,KINESIOLOGIA - UC
589,600,520,0,702,TECNOLOGIA MEDICA - UTAL
584,583,0,573,702,ARTE - UC
448,616,0,611,478,PERIODISMO - UAH
596,628,0,683,682,DERECHO (CHILLAN) - UDEC
469,537,499,0,682,NUTRICION Y DIETETICA - UTAL
627,552,542,0,682,TECNOLOGIA MEDICA - UDEC
581,472,532,0,538,ENFERMERÍA - UDD
548,594,0,541,579,TERAPIA OCUPACIONAL - UMAYO
391,611,548,627,579,DERECHO - UTA
573,527,527,0,437,KINESIOLOGIA - UCT
648,573,520,673,620,INGENIERÍA COMERCIAL - UAI
529,568,0,479,601,|||INGENIERIA COMERCIAL - UACH|
617,600,626,603,641,OBSTETRICIA Y PUERICULTURA - UDEC
529,465,514,560,517,AGRONOMÍA - UMAYO
677,622,661,0,764,MEDICINA. LICENCIADO  EN CIENCIAS MEDICAS - UANT
539,548,0,611,599,PSICOLOGIA - UBB
569,465,514,0,476,ENFERMERÍA - UDD
543,516,598,0,579,ENFERMERIA (CONCEPCION) - UDEC
584,531,0,429,561,|||PEDAGOGIA EN INGLES - UPA|
801,647,762,645,723,|||MEDICINA - UCH|
535,501,473,492,744,ENFERMERIA - ULAG
518,542,0,531,455,|||ARQUITECTURA - UACH|
518,628,0,669,601,LIC.  EN  EDUC. Y PED. EN EDUC.  BASICA  (PLAN MENCIONES - SANTIAGO) - UMCE
677,736,0,746,682,PSICOLOGIA - UC
524,483,492,464,538,EDUCACIÓN FÍSICA - UNAB
648,771,825,0,476,MEDICINA - UNAB
552,563,448,0,496,ENFERMERÍA - UDD
539,483,0,408,599,INGENIERIA COMERCIAL - UCM
663,662,723,0,682,MEDICINA - UTAL
565,583,0,615,538,DERECHO - UV
624,641,605,0,702,MEDICINA - UMAYO
477,558,414,0,476,NUTRICIÓN Y DIETÉTICA CON MENCIÓN GESTIÓN Y CALIDAD - UNAB
617,616,0,645,599,PSICOLOGIA - UTAL
422,506,0,526,560,DERECHO - UNAP
448,494,448,448,519,PSICOPEDAGOGÍA - UNAB
624,662,0,707,599,DERECHO - PUCV
576,527,542,0,393,INGENIERIA ELECTRONICA - PUCV
637,527,583,464,723,ING. CIVIL EN OBRAS CIVILES - USACH
592,521,492,594,620,INGENIERIA CIVIL - UBB
576,715,590,0,641,|||MEDICINA VETERINARIA - UCH|
617,762,0,619,476,CIENCIA POLITICA Y ADMINISTRACION PUBLICA - UTAL
729,678,0,730,744,INGENIERIA COMERCIAL - UC
493,583,492,0,499,|||INGENIERIA EN INFORMATICA C/M EN GESTION DE LA INF. - UPA|
552,594,542,0,661,ODONTOLOGÍA - UNAB
708,685,700,0,682,MEDICINA - UDP
576,558,590,0,496,CONTADOR PUBLICO Y AUDITOR - UTEM
535,483,0,509,560,AUDITORIA - ULS
552,531,637,0,620,ING. DE EJEC. EN ELECTRICIDAD - USACH
640,678,572,653,620,|||ARQUITECTURA - UCH|
681,605,568,0,641,INGENIERIA CIVIL PLAN COMUN - UTFSM
651,594,684,0,579,BIOLOGIA - UC
557,678,0,695,538,|||ANTROPOLOGIA - UACH|
485,506,0,590,359,TRABAJO SOCIAL - UTEM
477,477,542,479,517,INGENIERIA EN PREVENCION DE RIESGOS LABORALES Y AMBIENTALES - UTFSM
548,542,527,0,517,ENFERMERÍA - UDD
535,635,0,556,561,LIC.  EN EDUCACION C/M EN CASTELLANO Y PEDAGOGIA EN CASTELLANO - UMCE
